1,@saba01mO عسل الشعر ده فشخ ,Egyptian
2,"RT @elissakh: ما في شي بيبرر القتل. ما شي أبدا أبدا أبدا. والشرف منو معلق بالبنت وحياتها الخاصة، خلصنا رجعية. بس الأسوأ من القاتل هوي اللي… ",Egyptian
3,@Dr_Reham__ حاجه نحس كده زي ني شرت الاهلي الازرق ,Egyptian
4,@MaryamMo712 @C_Abdullah_90 @Rima_Ibrahim أهي إزاي دي بقي صعب أشرحهالك. بس خديها مني في وعييييييه. ,Egyptian
5,RT @mayyyayo: ماكنتيش قايله لحد .. ودلوقت منزله فيديو .. مممممم 🙄 عموما انت فاشله مش عشان حاجة م اللي انت قولتيها 💁 لا عشان عملتيها في مصر… ,Egyptian
6,RT @C_Abdullah_90: كنت ناوي اكتب ثريد طويل عن الزفت دا وبنفض بس جت التويت دي قصادي فأنا هنطلق..  بعد 11 سنة شرب بمتوسط سيجارة لليوم يعني أك… ,Egyptian
7,RT @ArwaWorld: سؤال هام وعاجل يا شباب دلوقتي فيه بنوتة مصرية بتدرس هندسة عمارة في البحرين ومحتاجة تصور معهد السينما هنا في مصر علشان مشروع… ,Egyptian
8,طب والله العظيم أنا لو عندي شركة لمشغلني ,Egyptian
9,RT @sara__h91: #كلنا_اسراء_الغريب والله لو تلبسي الميك اب مش بس تحطيه ع وجهك بتظلين بشعه من برا ومن جوا. https://t.co/NwKGosk3RI ,Egyptian
10,مفيش سمكه قرش كدا تطلع تبلعني🤦🏻‍♀️ ,Egyptian
11,"RT @LinaGouda: مهما بلغ تقصيري مع ربنا، لكنه رحيم وهيرحمني.. بناجيه من غير أي خجل وبكلمات متلعثمة مش مرتبة لكن متيقنة إنه يعلم ما في نفسي..… ",Egyptian
12,اللهم اعنا وساعدنا وفرج همنا جميعا ❤️ يارب تعدي الفتره دي علي خير وتحققلي اللي ف بالي ❤️ ,Egyptian
13,RT @ahmedosama_50: عن أبي موسى الأشعري ـ رضي الله عنه ـ قال قال لي رسول الله صلي الله عليه وسلم يا عبد الله بن قيس ألا أدلك على كنز من كنوز… ,Egyptian
14,الاهلى تحسه كان بيدور على عريس مش مدرب 😂 له منا كل الدعم ✋ ,Egyptian
15,"RT @Prince_smsm1995: بابا عنده عرض الإسبوع ده وأنا عندي جلسة الإسبوع اللى بعده، نسألكم الدعاء ف الأيام المفترجة دي لينا ولكل المعتقلين ",Egyptian
16,جماعه انا بحب مريم جدا و وجودها ف حياتي حاجه من احلي الحاجات ال حصلتلي ف السنه دي وف كل سنين عمري والله♥️ ,Egyptian
17,فعلاً 👌👌👌 ,Egyptian
18,في مقوله بحبها بتقول الحب يبدء حينما ينتهي الحماس سموا انبهار البديات وانك تبقى مفتون بجمال شخص او بطريقة فى الكلام… https://t.co/ReIJ4ZkNRV ,Egyptian
19,RT @ABDoredwaan: مش مُبالغه والله بس انا مُقتنع تماما انى لما بحب حد محدش هيقدر يحبه قدى محدش هيقدر يستحمله ويفضل باقى عليه زى انا دايما بش… ,Egyptian
20,الى عاوز يتفرج على متعه كرة القدم يتفرج على الداهية فالفيردي 😭😭 ,Egyptian
21,RT @mario_ahm98: @mhmd_asaad22 @elmllok انتا عامل التويته دي عشان اشوفها واللهي 😂😂😂😂 ,Egyptian
22,الدفاع ده عايز دفاع ,Egyptian
23,الحب لم ولن يضعف إمرأة الحب مبارزة تخرج منها المرأة  منتصرة إذا أرادت فقط ,Egyptian
24,مابحبش حد يختبرني ف العِـند والتجاهل عشان بتحمس أوي للفكره وممكن أحسسه إني ماعرفوش أصلاً..! ,Egyptian
25,RT @noodyelnagar: انتو بتجيبو الاخوات دي منين بجد م شاء الله 🤩♥️  د انا اخواتي نفسهم يخلصوا مني في اقرب وقت 🤷🏻‍♀️😂😂 https://t.co/48f9w5uGnj ,Egyptian
26,"مقتنع جدا ان مش شرط اللي قدامي يعاملني بنفس الطريقه اللي بعامله بيها ولا يحبني زي مبحبه ،، بس اقل حاجه احس منه بتقدير واهتمام ",Egyptian
27,RT @Mohammed3esa: محدش بيقول كده يا معلم https://t.co/Jy8faL7LiN ,Egyptian
28,مبروك ع الساقع الجولة دي ,Egyptian
29,@1HYceCn5wDCx378 بس كده يا افندم هو دا الكلام الصح والاخلاق تأتى اولا ,Egyptian
30,@41ahly مش هغلط فيكى بردو لانك بنت ,Egyptian
31,"RT @Sou_Saleh: هفضل مقتنعه ان الغيره والخوف الغير مبرر على اى حد بحبه من اقصى مراحل الحب،انا بغير جدا عالناس الى بحبهم ومبحبش حد يقربلهم او… ",Egyptian
32,RT @sheimo_mm: يارب انا عايزه انجح في فيزيا حيوي وانا مش فاهمه ولا حرف 💔😭😭😭 ,Egyptian
33,ليه معنديش بويي فريند اصلا ((!! ,Egyptian
34,"كنت أتمنى لو مليش نصيب في حاجة مشُفهاش، متعديش عليا، معرفش حتّى إنها موجودة. ",Egyptian
35,@sweeet_sugarr ليه مستقبل كبير ههه ,Egyptian
