1,ما بئدروش النعمة واللهي ,Sudanese
2,RT @MallKarem: عايز سماعة ؟   متوفره عندنا كل الخيارات دي ⁦❤️⁩  فولو و ريتويت و يمكن تاخد سماعتك هدية من كريم 😍  #karemmall  #AirPods   #مد… ,Sudanese
3,"RT @MujtabaaMusaa: انا شخصياً مستحيل اعرف بنت بتشيش او بتسجر غير الانحلال الاخلاقي طلعاً، البنت لقدام حتولد و ده بيأثر على أسرتها و اولادها… ",Sudanese
4,RT @na7l0: يجماعه نظري ٣/٦ وخجلانه اقول لي ابوي دايره نظاره لانو كسرتها تاني يوم فا انقذوني عليكم الله ب ريتويت بس💔💔🙌🏻 https://t.co/fdyee25… ,Sudanese
5,@yagheeens طيب وفي الرجلين كيف 😂 😂 ,Sudanese
6,@MujtabaaMusaa هم سمحوا يعني؟! عجب والله نعيش ونشوف دي م المدنية العايزينها ,Sudanese
7,RT @gallab00: ياجماعه دي محفظة زول لقينها واقعه بالله رتويت عشان سيدها يلقها  ده رقمي 0903597321 https://t.co/INnJrLRQyg ,Sudanese
8,RT @roy_ranih: اها كيف وكيف يا صيدلانيه 😂 https://t.co/9aL14EmwzK ,Sudanese
9,٥- الوجود في العمل العام و السياسة بيقسم الناس بشكل غير متساوي لمؤيد و للمعارض... المؤيد ما دايما صديق و المعارض ما… https://t.co/Q6dXYTbKC1 ,Sudanese
10,"@RAraj2222 م بقى تقارنهم مع بعض الاثنين أساطير في الإبداع الفني، وثانكس روتانا 😩💔 ",Sudanese
11,RT @__F6Oma3bdo_97: ي جماعة بليز م تسفهوني عايزة إحصائيات لشهداء مجزرة القيادة و إحصائيات المفقودين و المغتصبين و المغتصبات و الغرقى عايزاه… ,Sudanese
12,"RT @MujtabaaMusaa: امي اشتراها ابوي زمان، اخواتي برضو اشتروهم صلحنا بقروشهم البيت، استثمار حقيقي.. https://t.co/tdqx3l01Ik ",Sudanese
13,@nada_almustafa @hobimohamed1 @Yusra_Taj @mayuush7 لو شنات الرجال دي ماقلنا فيها حاجه ,Sudanese
14,"RT @elissakh: ما في شي بيبرر القتل. ما شي أبدا أبدا أبدا. والشرف منو معلق بالبنت وحياتها الخاصة، خلصنا رجعية. بس الأسوأ من القاتل هوي اللي… ",Sudanese
15,@_Jordan998 @ahmedmerghani98 حبيبنا دا اديهو من اسبوعين لي شهر تاني ان شاء الله 🤣🤣🤣 @B_O_5_5 ,Sudanese
16,RT @zena18_: ترا تعبت عشان اجيبها صح لازم تعجبكم https://t.co/xQtQv6mfbl ,Sudanese
17,@rouaffy الدرب مرات بجيبك وانت ما قاصـد تجينا مره شفناك وانت مـاري زي النداوه القاطره فينا نحنا في الدمعات غرقنا وا… https://t.co/CxjFNCgxuS ,Sudanese
18,@Abdullah1623888 @5_5_55555 @Dhahi_Khalfan @kbmalattiya طبعا مسحت تغريدتي الاخيرة بالغلط والمفروض اني كنت اعدل تغري… https://t.co/jsdajGTo94 ,Sudanese
19,@SarooyaE ياخ اكتر زوله بتكيف اقرا الحاجات دي عندها 😂😂😂😂😂😂😂😂😂😂 باصيهو ليها عليك الله البت حتموت 😂😂😂😂😂😂😂😂😂😂 ,Sudanese
20,RT @1_mariso: الذكرى السنوية للوش الضارب شاركونا تجاربكم الناجحة وكيف اتخلصتو من الوش الضارب انا استعملت علاج الروكوتان لمدة ٦ شهور ولي سنه… ,Sudanese
21,"@MemeHamdy6 انا مش بعمل ورا الناس ،الناس متفرقش معايا ، كدة كدة بتكلم عليك  سواء كويس او وحش الناس مبتسبش حد ف حالو… https://t.co/284f201AJf ",Sudanese
22,ما دايرين طائرات مساعدات و لا حاجة من تميم اصلا قطر دى دولة بتشبه و معظم جرائم الارهاب البتحصل فى الوطن العربى متور… https://t.co/MbafkOQpbG ,Sudanese
23,RT @mohamme01671961: الحاجات دي اقسم بالله لو حافظت عليها حرفيا هتغير حياتك للاحسن  -قيام الليل -الاستغفار -الصلاة علي النبي -سورة البقرة… ,Sudanese
24,@bosha88 وفعلا التزريق ماشي ,Sudanese
25,ليه قلت :( أنا أكتر زول مستقر عاطفياً في العالم ) ١- ما فاقد حنان زي الناس الما عندهم شركاء في حياتهم. ٢- ما عندي ش… https://t.co/xOXOXmXVmM ,Sudanese
26,@moe_salah99 الرباااط دي للشرررك.. ,Sudanese
27,RT @i7aarith: الثوّار الهايجين عايزين يحولوا أي مبنى لي مستشفى..شبابز ريلاكس.. كونه المبنى في زمن البشير ماكان بيؤدي دوره في المجتمع دا م م… ,Sudanese
28,@iim0k_ @LvMyHbbi @Alshafie_3 انت  قلت عايز تسوطها براك ,Sudanese
29,@wdnas95 انت زي الزول البقول للتاني.. ما دام بتسكر معناه كذب واسرق وازني... العافية درجات يا اخوي.. وربنا يهديني ويهديك ,Sudanese
30,"@moha5omer @alimoha73879480 اقرأ التويتة الأولى دي ، ح تعرف الناس ليه بتتحسس من دعم العرب الخلايجة و ما كل العرب و… https://t.co/cvSGDyk9Sh ",Sudanese
31,RT @mlaaZzz: ي جماعه البت دي لقيناها ضايعه وانحنا في الصحافه مربع ٢٩ وهي معانا  البتعرف عليها يتواصل معانا ٠٩٢٠٣٤٤٨٩٠ ٠١١٦٦٥٩٠٥٥ منقووول #r… ,Sudanese
32,RT @wd_alb77r: كم لايك وتنزل فيديو وانت بترقص فيهو او تعمل مقلب في بت في الشارع وتقول ليها انك عاوز ترتبط بيها ؟ — 1500 وكان تمت انا الا اخ… ,Sudanese
33,خلاص يعني دي يونج جناح؟ ,Sudanese
34,@mohammed_khtim1 شديد كمان انت بس ما فاهم ,Sudanese
35,RT @ahmeddahab20: عندي بت جيرانا ابوها اتوفى امس عندها مكنة تصوير وطابعة وجهاز  كمبيوتر لو في محل  يكون جنب جامعة عشان تشتغل وتطلع  مصاريف… ,Sudanese
36,@MujtabaaMusaa والتدخين والشيشه كمان ليها تأثير على الراجل ولو م عارف اسئل اي دكتور وهو يوم حيبقى رب الاسره دي ولا شنو ,Sudanese
37,انا كمان استعملت الروكتان ٨ شهور و. حاليا لي سنة و نص من م خلصت .. و حرفيا دي اظبط حاجه اعملها ف حياتي ♥️ ,Sudanese
38,RT @Tafsela_SD: يا جماعة الخير 😂😂😂 الزول دا عاوزين نكسيه مقطع بتاع على الله او جلابية عشان يتصور ليكم تاني بدون غتغتة و دسديس ف شنو 500rt ظ… ,Sudanese
39,@MujtabaaMusaa السوق نار هسي خلي يصبر بعد تتشكل الحكومه ويراقبوا الأسعار ,Sudanese
40,RT @rayan_jmal: كوني وحدة من الناس الخسرو البيستفريند حابة اقول انو شعور كعب خالص خالص وبتحس بالوحدة وعدم الثقه ف اي زول تاني وحتى لو حاولت… ,Sudanese
41,دي الحاجه المغتسه حجري 😂 ,Sudanese
42,@walaheya @AHMEDSALAHTOUM نادر شديد والله😤 ,Sudanese
43,RT @Rayoon_Abdo: شباب ده كورس بتاع clinical examination بتاع الmedicine  اي زول بقرا طب حيستفيد منو ان شاء الله  التسجيل بيبدأ من الليلة لو… ,Sudanese
