1,"@manalalanbary هاي الحقيقة وهذا الفكر سبب صناعة داعش،، وسبب دخول داعش للمناطق السنية(للأسف هاي الحقيقة) ",Iraqi
1,@JKSEOHWA @ATEEZofficial اموت عليج 🥺💗 ,Iraqi
2,RT @Al_mushakes2: صعد الشيخ المنبر وقال يجب قص الفراش المتنجس بالمقص لانه لا يطهر ؟ فسمعته زوجته فقامت وقطعت كل ما تنجس من بول الاطفال على… ,Iraqi
3,@Rain46130591 راستة دةست خوش بژيت ,Iraqi
4,RT @pXKtV29xJHyfiQb: @Sura1419 لويش اسوين رجيم هوة اكو احلة من الدبدوبة اشكد وزنج ,Iraqi
5,"RT @KRIRQ: شركة بريطانية اسمها Rent a Mourner"" تقدم وظيفة للعاطلين عن العمل .. تعطيك 68 دولاراً خلال ساعتين ..  وهي ثمن استئجارك لحضور جنا…"" ",Iraqi
6,سؤال للاخوة المسيحين ؟ تجيكم رسايل ع الواتساب او ع الفيس بوك الراهب الفلاني شاف السيد المسيح بحلم وگال يرسلها ل10 ا… https://t.co/xEZVUn4h3u ,Iraqi
7,@KRIRQ هاي اني 😤 دايما ابقى اضحك بهيج مواقف واسوي الشغلات ضحك بضحك 😪 ,Iraqi
8,RT @hamodalzergani: أريدنك تصفن شوية وياي بعد اخوك 1/استهداف ترسانة الحشد الشعبي 2/ادخال الدواعش الى العراق 3/اجبار الطوائف الشمالية للمطال… ,Iraqi
9,@Gassakahmed اعرف هلحيرة وابسط حل شوفي تخيلي انو انتي عدتي هلسنة وانتي بنصهة ودتجاهدين وتقرين ومراجعة وضغط وسترس وا… https://t.co/2bwt2L08cF ,Iraqi
10,@me_gadah اكيد والله بس هاي المهارة مو اي واحد يمتلكها ,Iraqi
11,@nabeelalnasiri @Falah_Almashal ما اسولف مع الساقطين لان مو شغلتي والبلد قيمته من اهله وناسه المخلصين وليس الساقطين… https://t.co/XYg7kDeXUH ,Iraqi
12,RT @hamodalzergani: أريدنك تصفن شوية وياي بعد اخوك 1/استهداف ترسانة الحشد الشعبي 2/ادخال الدواعش الى العراق 3/اجبار الطوائف الشمالية للمطال… ,Iraqi
13,RT @the_life93: ذبل عودي بغيابك  حيل واصفر يكلبي عليك  كالعصفور  واصفر  اذوبن لو لبست  الطوخ واصفر  واذا اسود  بعد هاي المنيه  #امواج_حبي #… ,Iraqi
14,@9a14XwFacCvhz5K اخي قبل منطلق تحليلاتك افهم المقصود......يعني حبهم لايران هاي نتيحتها....وان يكن تاثرت بالوضعيه ام… https://t.co/s80zprGuea ,Iraqi
15,@Ali1R2 هاي هيه لعد اذا الله يسهل بليلة الطبك يمك ,Iraqi
16,RT @jjeeaA90: @luoiss_l @raad_aljasany2 زين إسرائيل خوب تعرض مقطع لطائرة تستهدف العتاد وهذا يعتبر نصر الها ... ليش لحد ماكو اي فيديو ينزل ب… ,Iraqi
17,@6lily_ اش لج شهالاشاعة القذرة ,Iraqi
18,@Jwana97y بلا هاي ندري بيهة عبالي غيرهم هم حتى الصبح ياكلونة😂😂 ,Iraqi
19,@H97_iq ما صار هواية من اعرفك بس الصراحة سوالفك حلوة وماتنمل واتمنى اعرفك اكثر بالايام الجاية ,Iraqi
20,لعيونكم هاي https://t.co/5OS946whbJ ,Iraqi
21,RT @MazenW23: تگله: اكو قصف منظم لثكنات الحشد؟ يگلك: حلو الحشد! تگله: اكو طيران اسرائيلي وتواطؤ امريكي يگلك: هاي صواريخ ايرانية! تگله: انت… ,Iraqi
22,@Ahmed_hadi8 السيتي ماكو خمستين 😭😂😂 ,Iraqi
23,@Benayadachraf صدق والله هسة يلة دريت ...........انت وين عايش😂😂😂 ,Iraqi
24,RT @H___H___1970: يعني معقولة ماكو جهة تگدر تصفي الصعلوك #أحمد_البشير هذا النكرة الصعلوك يعني معقولة يظل يهرج يوميه شو ماشاء الله القتلة ال… ,Iraqi
25,@14moon93 ههههههههه اصور منشورج و انشرة .... تفزع عليج الدگم بالخاص🤣 ,Iraqi
26,@bntalrafden1988 هو هاي غايتي ارجعج نطفه اصلا بعدج مواصله لبطن امج ههههههههههههههه ,Iraqi
27,RT @ma_________ys: @0__ak94 @66ll5 هاي وين مختفي ياب ,Iraqi
28,RT @kian_abo_3mra: تعين السيد #صبار_الساعدي من كتلة #سائرون #مديراً_عاماً_لصندوق_الاسكان #العراقي لاحظ سندوق الاسكان يعني السلف يعني القروض… ,Iraqi
29,شنو هاي كود نون اللي يحطونها جنب اسمائهم ,Iraqi
30,@yassrzizo خويه ياسر.. بغض النظر عن تعليق محسن الحسني.. أدري چا لازم النائب ميقره؟ مينام؟ ميرتاح؟ ميخسل؟ ملاحظة: مي… https://t.co/LJEUNUBohr ,Iraqi
31,RT @MazenW23: تگله: اكو قصف منظم لثكنات الحشد؟ يگلك: حلو الحشد! تگله: اكو طيران اسرائيلي وتواطؤ امريكي يگلك: هاي صواريخ ايرانية! تگله: انت… ,Iraqi
32,@ZainEAlMossawy شهلسرعه هاي 😭 اجسامكم بسرعه تاخذ شنو تمارينك وشنو نظامك ؟ اريد شي سريع 😭 ,Iraqi
33,@dina77683177d14 هاي مشان عيون حبيبي ,Iraqi
34,تحياتي الك ,Iraqi
35,"@AliAljumaily13 أني معتزلة كلشي و صديقاتي يدزولي تويتاتي وهي منشورة بالفيسبوك ، و بالتلگرام صدگ جذب ترة لو نريد نكت… https://t.co/iP9rky1yIH ",Iraqi
36,@PeacefulBirds4 لا مو غدرر والله  😂😂😂 هذا واقع النصيحة اللي انطيتيها هاي نتائجها الزوجة الغيورة اتغار حتى من الاصدق… https://t.co/6COZbbTx0n ,Iraqi
37,@bahalkarbalia هلاو شلونك ,Iraqi
38,@14moon93 خوش خبر ,Iraqi
39,@PeacefulBirds4 الله عليج ..... الصورة المسروقة طلعت 🤦🏻‍♂️🤦🏻‍♂️ ,Iraqi
40,RT @marka33_makerd: #يلح گلبي لجن ما فاد ... لحاه  #ولا فد يوم جف الفرح ... لاحاه  #متت وجنازتي لا لطم .... لا حاه  #بطرك حجي الشماته يلوج… ,Iraqi
41,"اذا نشوف رجل دين سني يخطب في مسجد او ينزل بيان ويگول :  يا امير المؤمنين حكمت فعدلت ،، وحكم الشيعة فأفسدوا يا امير… https://t.co/AQRdtgSbI8 ",Iraqi
42,@ibrahemwq هاي اليوم لو شوكت شو ماكو بالاخبار تماس كهربائي ,Iraqi
43,@asiaholc عود ليش اي اثنين يردون يطلقون لازم تصير قضية رأي عام؟ بعدين يعتذرون للعامه ع ازعاجهم بامورهم الشخصية!؟ ها… https://t.co/to5gsu7GX4 ,Iraqi
44,@iraqfpg ماكو  مدرب عراقي الا يجيبون رحيم حميد مية مرة طلع ورجع 🤦‍♂️ ,Iraqi
45,RT @lp73d3PM6BMtjbG: اثاري البي # وفه ✋ بها الوكت # مامرغوب 👉 هاي الناس # تعشك 💔       # واحد يذلها 😌#وردة https://t.co/aiXndQe0tg ,Iraqi
46,@Abdull_Alorini هاي الناس الي مفتهمه التشجير غلط  الطم؟ ادك؟ شسوي؟ ,Iraqi
47,RT @hamodalzergani: أريدنك تصفن شوية وياي بعد اخوك 1/استهداف ترسانة الحشد الشعبي 2/ادخال الدواعش الى العراق 3/اجبار الطوائف الشمالية للمطال… ,Iraqi
48,ناصر البدري يكول ———————— ضليت شوغه بـصدر الغروب ودمـوعك أمنطيـح حالوب  أحبابك نسـوك وسدو البـوب  ونامـو اگلوب امشا… https://t.co/2vuwwSEhqQ ,Iraqi
49,RT @hamodalzergani: أريدنك تصفن شوية وياي بعد اخوك 1/استهداف ترسانة الحشد الشعبي 2/ادخال الدواعش الى العراق 3/اجبار الطوائف الشمالية للمطال… ,Iraqi
50,@saad_alhalbouci بعد الصحه ماكو حياه لو كنت بالجنه ,Iraqi
51,@noor48328352 ههههههه  هاي اكيد ناجحه ,Iraqi
52,@Baby__vx ماكو بالدين  😂😂😂 ,Iraqi
53,@wkl7Pf3yhPJC8ie @EdyCohen طبعا اكو فرق بين مليشيات وبين حشد😉 لو هاي هم ما تعرفها ,Iraqi
54,@inestaalotibi حرامات خوش لاعب ,Iraqi
55,ناصر البدري يكول ———————— ضليت شوغه بـصدر الغروب ودمـوعك أمنطيـح حالوب  أحبابك نسـوك وسدو البـوب  ونامـو اگلوب امشا… https://t.co/IsJKomem3B ,Iraqi
56,@I_dont_belong12 اني كلشي موجود بس واهس ماكو ,Iraqi
57,RT @manalalanbary: خاف أكو واحد كان يتعذر ومسوي نفسه ما فاهم الوضع. اتضح الآن وبشكل جلي حتى للعميان ان الصهيوني يعادي الحشد الشعبي ولذلك اي… ,Iraqi
58,@AhmadFo76079988 والله اني اليه نفس يس ماكو شي يساعد🤦‍♀️ ,Iraqi
59,@rhmadelrey لازم انتي baby face اکو هواي بنات وجههم طفولي وهذا شي كلش حلو وبنفس الوقت  اكو ناس اكثر تتمتع بثقل الفه… https://t.co/oHlkZHaQwF ,Iraqi
60,RT @inestaalotibi: @Monajole4evar هلا والله كيفج ,Iraqi
61,@mohmdha87 شعليك حبي ,Iraqi
62,⁧العنوسة⁩  مرض نسائي يصيب البنات بعمر ٢٧ يستقر الاكتئاب بالدماغ..  وتظهر اعراضه برفض الزواج من المتقدم للزواج بحج…… https://t.co/rvsE4nvZzX ,Iraqi
63,@Al____wardh شخيرج اخيتي خو ماكو شي ,Iraqi
64,@Rooozan20 فديتهم العمانيين احبهم بس زعليت عليج اوك 😡 ,Iraqi
